Campaign_ID,Brand,Campaign_Type,Target_Audience,Channel_Used,Duration,Language,Customer_Segment,Campaign_Date,Impressions,Clicks,Leads,Conversions,Revenue,CPA,Total_Spend,Profit,CTR,Lead_Rate,Conversion_Rate,ROI,Engagement_Score,ROI_Category
NY-CMP-39604,Nykaa,Influencer,Youth,"YouTube, Instagram",14,Hindi,"Premium Shoppers",2025-04-20,89427,10974,6146,4212,2809404,19.63,82681.56,2726722.44,0.1227,0.5601,0.6853,32.9900,23.85,Excellent
NY-CMP-41594,Nykaa,Email,"Tier 2 City Customers",Email,7,Bengali,"Working Women",2025-04-30,84197,10872,5776,4471,3286185,21.65,96797.15,3189387.85,0.1291,0.5313,0.7741,32.9400,25.08,Excellent
NY-CMP-15637,Nykaa,"Social Media","Tier 2 City Customers","Facebook, Google",15,English,"College Students",2024-07-29,69642,9387,4768,2706,1734546,18.89,51116.34,1683429.66,0.1348,0.5079,0.5675,32.9300,24.21,Excellent
NY-CMP-5037,Nykaa,Email,"College Students","Instagram, Facebook, YouTube",16,Tamil,Youth,2024-10-25,88604,12327,6972,2489,1809503,21.44,53364.16,1756138.84,0.1391,0.5656,0.3570,32.9000,24.59,Excellent
NY-CMP-47002,Nykaa,SEO,"Premium Shoppers","Google, Email",25,Hindi,"Premium Shoppers",2025-01-03,94285,6819,3656,2851,1884511,19.52,55651.52,1828859.48,0.0723,0.5361,0.7798,32.8600,14.13,Excellent
NY-CMP-38717,Nykaa,Email,"Premium Shoppers",YouTube,15,Bengali,Youth,2024-09-24,90226,8422,4931,3938,2760538,20.70,81516.60,2679021.40,0.0933,0.5855,0.7986,32.8600,19.16,Excellent
NY-CMP-47524,Nykaa,"Social Media","College Students","Instagram, Facebook, WhatsApp",19,Tamil,"Premium Shoppers",2025-04-22,84054,11760,5924,4398,1926324,13.00,57174.00,1869150.00,0.1399,0.5037,0.7424,32.6900,26.27,Excellent
NY-CMP-44080,Nykaa,"Social Media","Tier 2 City Customers","Google, WhatsApp, Instagram",20,English,"Working Women",2025-02-12,91654,12549,7072,4217,3213354,22.65,95515.05,3117838.95,0.1369,0.5636,0.5963,32.6500,26.01,Excellent
NY-CMP-32374,Nykaa,"Social Media","College Students",Facebook,29,Hindi,"Premium Shoppers",2025-01-22,75833,7160,4104,3252,1928436,17.62,57300.24,1871135.76,0.0944,0.5732,0.7924,32.6500,19.14,Excellent
NY-CMP-22756,Nykaa,SEO,"Tier 2 City Customers","WhatsApp, Instagram, Facebook",16,Tamil,Youth,2025-03-31,49574,5815,3484,2633,1724615,19.47,51264.51,1673350.49,0.1173,0.5991,0.7557,32.6400,24.07,Excellent
NY-CMP-38728,Nykaa,Email,"College Students",Email,20,Tamil,"Working Women",2024-12-25,94663,6307,3732,2794,2162556,23.02,64317.88,2098238.12,0.0666,0.5917,0.7487,32.6200,13.56,Excellent
NY-CMP-48094,Nykaa,"Paid Ads","Tier 2 City Customers","Instagram, Facebook, Google",19,English,"Tier 2 City Customers",2025-04-14,99409,10986,5316,3249,2495232,22.95,74564.55,2420667.45,0.1105,0.4839,0.6112,32.4700,19.67,Excellent
NY-CMP-9592,Nykaa,"Social Media","Working Women",Email,26,English,"College Students",2025-03-27,99757,12947,4223,2425,1736300,21.40,51895.00,1684405.00,0.1298,0.3262,0.5742,32.4600,19.64,Excellent
NY-CMP-6741,Nykaa,"Paid Ads","Tier 2 City Customers",WhatsApp,26,Hindi,Youth,2024-07-25,90475,12577,7169,5678,4264178,22.47,127584.66,4136593.34,0.1390,0.5700,0.7920,32.4200,28.10,Excellent
NY-CMP-46999,Nykaa,SEO,"Premium Shoppers","Facebook, WhatsApp",8,Hindi,Youth,2024-10-31,74063,7948,4702,3401,2047402,18.05,61388.05,1986013.95,0.1073,0.5916,0.7233,32.3500,21.67,Excellent
NY-CMP-41075,Nykaa,Email,"College Students","Instagram, Facebook, YouTube",6,English,"Working Women",2025-04-29,72915,6786,3655,2534,1756062,20.81,52732.54,1703329.46,0.0931,0.5386,0.6933,32.3000,17.79,Excellent
NY-CMP-32359,Nykaa,"Paid Ads","Tier 2 City Customers","WhatsApp, YouTube, Google",5,Bengali,"Tier 2 City Customers",2025-01-30,94645,9490,5574,3284,1947412,17.81,58488.04,1888923.96,0.1003,0.5874,0.5892,32.3000,19.39,Excellent
NY-CMP-46628,Nykaa,Email,"Tier 2 City Customers",Google,11,Bengali,"Tier 2 City Customers",2025-01-14,66417,9808,5535,4098,1704768,12.55,51429.90,1653338.10,0.1477,0.5643,0.7404,32.1600,29.27,Excellent
NY-CMP-46120,Nykaa,"Paid Ads","Tier 2 City Customers","YouTube, Email",19,English,"College Students",2024-11-05,97980,13159,6937,3400,2380000,21.22,72148.00,2307852.00,0.1343,0.5272,0.4901,31.9800,23.98,Excellent
NY-CMP-46200,Nykaa,"Paid Ads",Youth,Email,6,Bengali,"Tier 2 City Customers",2024-07-11,91637,12817,4252,2644,2051744,23.65,62530.60,1989213.40,0.1399,0.3317,0.6218,31.8100,21.51,Excellent
NY-CMP-28148,Nykaa,"Social Media","Premium Shoppers",Email,21,Tamil,"Tier 2 City Customers",2025-05-19,90849,10990,5638,2937,2152821,22.40,65788.80,2087032.20,0.1210,0.5130,0.5209,31.7200,21.54,Excellent
NY-CMP-49459,Nykaa,Influencer,Youth,YouTube,7,Tamil,Youth,2024-10-03,68063,9489,3860,2653,1992403,23.00,61019.00,1931384.00,0.1394,0.4068,0.6873,31.6500,23.51,Excellent
NY-CMP-54547,Nykaa,"Social Media","Working Women","Google, Instagram",25,Hindi,Youth,2024-09-08,97095,13951,6114,2642,2039624,23.68,62562.56,1977061.44,0.1437,0.4382,0.4321,31.6000,23.39,Excellent
NY-CMP-22737,Nykaa,SEO,"Working Women","Instagram, Facebook",27,Tamil,"Working Women",2024-11-12,68454,7968,3516,2777,1924461,21.26,59039.02,1865421.98,0.1164,0.4413,0.7898,31.5900,20.83,Excellent
NY-CMP-5308,Nykaa,SEO,Youth,"Google, Email, WhatsApp",25,Hindi,"Working Women",2025-04-25,77745,9051,4084,2295,1799280,24.07,55240.65,1744039.35,0.1164,0.4512,0.5619,31.5700,19.85,Excellent
NY-CMP-21245,Nykaa,SEO,"Working Women",Google,14,English,"College Students",2025-03-09,63780,5392,3098,2396,1828148,23.46,56210.16,1771937.84,0.0845,0.5746,0.7734,31.5300,17.07,Excellent
NY-CMP-13008,Nykaa,Influencer,"Premium Shoppers","WhatsApp, Facebook",22,Bengali,"Working Women",2024-08-16,95336,13633,7376,3734,2415898,19.91,74343.94,2341554.06,0.1430,0.5410,0.5062,31.5000,25.95,Excellent
NY-CMP-36091,Nykaa,"Paid Ads",Youth,"Google, Instagram",9,English,"College Students",2024-09-17,73632,10703,4506,2854,2026340,21.86,62388.44,1963951.56,0.1454,0.4210,0.6334,31.4800,24.53,Excellent
NY-CMP-31384,Nykaa,"Paid Ads","Working Women",YouTube,20,Bengali,"Premium Shoppers",2024-12-05,93679,12144,4235,3321,2384478,22.16,73593.36,2310884.64,0.1296,0.3487,0.7842,31.4000,21.03,Excellent
NY-CMP-37005,Nykaa,"Paid Ads","College Students",Email,27,Bengali,"Working Women",2025-02-22,95881,12484,7408,5092,3717160,22.56,114875.52,3602284.48,0.1302,0.5934,0.6874,31.3500,26.06,Excellent
NY-CMP-48407,Nykaa,Email,Youth,"Instagram, WhatsApp",8,Hindi,"Tier 2 City Customers",2025-03-16,60939,8260,4855,3048,2042160,20.75,63246.00,1978914.00,0.1355,0.5878,0.6278,31.2800,26.52,Excellent
NY-CMP-47907,Nykaa,Email,"Working Women",Facebook,6,Hindi,"Working Women",2024-11-06,90015,12323,6727,4812,3580128,23.09,111109.08,3469018.92,0.1369,0.5459,0.7153,31.2200,26.51,Excellent
NY-CMP-49361,Nykaa,Email,"Working Women",Instagram,7,Bengali,Youth,2025-06-15,98773,13226,6937,5510,3559460,20.08,110640.80,3448819.20,0.1339,0.5245,0.7943,31.1700,25.99,Excellent
NY-CMP-23897,Nykaa,"Paid Ads","Premium Shoppers","WhatsApp, YouTube, Instagram",25,Hindi,"Tier 2 City Customers",2025-03-05,96215,12825,3983,2520,2000880,24.72,62294.40,1938585.60,0.1333,0.3106,0.6327,31.1300,20.09,Excellent
NY-CMP-23458,Nykaa,Influencer,"College Students","Email, YouTube, Instagram",6,Hindi,Youth,2025-04-18,93183,13031,4851,2148,1716252,24.87,53420.76,1662831.24,0.1398,0.3723,0.4428,31.1300,21.50,Excellent
NY-CMP-20284,Nykaa,Influencer,Youth,YouTube,9,English,"Premium Shoppers",2025-05-19,67760,6131,3247,2386,1782342,23.26,55498.36,1726843.64,0.0905,0.5296,0.7348,31.1100,17.36,Excellent
NY-CMP-38901,Nykaa,"Social Media","College Students",YouTube,19,Bengali,"Working Women",2025-03-18,75807,6538,3102,2303,1757189,23.80,54811.40,1702377.60,0.0862,0.4745,0.7424,31.0500,15.75,Excellent
NY-CMP-3442,Nykaa,Email,"Premium Shoppers","Instagram, Google",20,Tamil,"Premium Shoppers",2024-12-11,98171,14217,8163,5335,1605835,9.43,50309.05,1555525.95,0.1448,0.5742,0.6536,30.9400,28.23,Excellent
NY-CMP-31973,Nykaa,"Social Media","Premium Shoppers",YouTube,7,Hindi,"Working Women",2024-12-27,98671,9630,4224,3030,1808910,18.69,56630.70,1752279.30,0.0976,0.4386,0.7173,30.9400,17.11,Excellent
NY-CMP-42849,Nykaa,"Paid Ads","Working Women","Google, Facebook, WhatsApp",18,English,"Working Women",2024-08-12,80004,10055,5923,4121,3243227,24.64,101541.44,3141685.56,0.1257,0.5891,0.6958,30.9400,25.12,Excellent
NY-CMP-17555,Nykaa,SEO,"Tier 2 City Customers","Google, Email",13,Bengali,"College Students",2024-10-31,70561,7935,3483,2725,2046475,23.52,64092.00,1982383.00,0.1125,0.4389,0.7824,30.9300,20.04,Excellent
NY-CMP-34071,Nykaa,"Paid Ads","College Students","Google, Instagram",28,English,"Premium Shoppers",2025-03-18,88102,10820,5571,4400,3062400,21.92,96448.00,2965952.00,0.1228,0.5149,0.7898,30.7500,23.60,Excellent
NY-CMP-5401,Nykaa,Email,"Working Women",Google,27,Hindi,"College Students",2024-11-27,77168,9683,5275,3431,2442872,22.43,76957.33,2365914.67,0.1255,0.5448,0.6504,30.7400,23.83,Excellent
NY-CMP-24908,Nykaa,SEO,"Tier 2 City Customers","WhatsApp, Facebook",28,Hindi,"Working Women",2025-05-29,81528,8252,4065,2775,2081250,23.65,65628.75,2015621.25,0.1012,0.4926,0.6827,30.7100,18.51,Excellent
NY-CMP-54329,Nykaa,"Social Media","Premium Shoppers",Instagram,6,Bengali,"Working Women",2024-11-26,80331,11285,4153,3057,1791402,18.50,56554.50,1734847.50,0.1405,0.3680,0.7361,30.6800,23.02,Excellent
NY-CMP-40420,Nykaa,"Social Media","Tier 2 City Customers","Instagram, WhatsApp, Google",14,Bengali,"Working Women",2024-08-04,90739,12133,6641,2627,2049060,24.63,64703.01,1984356.99,0.1337,0.5474,0.3956,30.6700,23.59,Excellent
NY-CMP-23026,Nykaa,SEO,"College Students","Instagram, Google",17,English,"College Students",2025-02-15,88625,10953,5549,4386,3057042,22.05,96711.30,2960330.70,0.1236,0.5066,0.7904,30.6200,23.57,Excellent
NY-CMP-8596,Nykaa,Email,Youth,Google,5,English,"College Students",2025-04-12,94239,10857,5582,3546,2315538,20.67,73295.82,2242242.18,0.1152,0.5141,0.6353,30.5900,21.21,Excellent
NY-CMP-55909,Nykaa,Influencer,"Working Women","YouTube, Facebook",27,Bengali,"College Students",2025-03-07,96420,13416,7192,4554,3488364,24.31,110707.74,3377656.26,0.1391,0.5361,0.6332,30.5100,26.10,Excellent
NY-CMP-55352,Nykaa,Email,"Tier 2 City Customers","Instagram, YouTube",22,English,"College Students",2025-05-27,74759,7307,3410,2555,1719515,21.36,54574.80,1664940.20,0.0977,0.4667,0.7493,30.5000,17.75,Excellent
NY-CMP-3697,Nykaa,"Paid Ads","Tier 2 City Customers",Facebook,12,Bengali,"Tier 2 City Customers",2024-11-29,96407,12356,5864,3520,2400640,21.67,76278.40,2324361.60,0.1282,0.4746,0.6003,30.4800,22.55,Excellent
NY-CMP-54384,Nykaa,Email,"College Students","WhatsApp, Email, Google",26,Hindi,"College Students",2024-11-08,74929,9102,4373,3480,2227200,20.34,70783.20,2156416.80,0.1215,0.4804,0.7958,30.4600,22.63,Excellent
NY-CMP-19053,Nykaa,Influencer,"College Students",Instagram,10,Hindi,"Working Women",2025-06-11,99676,10819,5148,2657,1660625,19.90,52874.30,1607750.70,0.1085,0.4758,0.5161,30.4000,18.68,Excellent
NY-CMP-36130,Nykaa,Influencer,"Tier 2 City Customers",Google,24,Bengali,"College Students",2025-01-03,73627,10867,6337,4481,2365968,16.85,75504.85,2290463.15,0.1476,0.5831,0.7071,30.3300,29.45,Excellent
NY-CMP-29048,Nykaa,Influencer,"Premium Shoppers",Facebook,20,Bengali,Youth,2024-11-15,69516,9751,3261,2491,1756155,22.54,56147.14,1700007.86,0.1403,0.3344,0.7639,30.2800,22.30,Excellent
NY-CMP-42310,Nykaa,Email,Youth,"Instagram, Google, YouTube",19,Hindi,Youth,2024-07-14,87069,7582,4499,3387,2374287,22.42,75936.54,2298350.46,0.0871,0.5934,0.7528,30.2600,17.77,Excellent
NY-CMP-42079,Nykaa,"Social Media","Premium Shoppers","WhatsApp, Email",18,Tamil,"Working Women",2024-07-29,48616,7164,4247,3119,2164586,22.22,69304.18,2095281.82,0.1474,0.5928,0.7344,30.2400,29.89,Excellent
NY-CMP-17639,Nykaa,Influencer,"Working Women","YouTube, Facebook, Instagram",15,Hindi,Youth,2024-09-23,92511,10605,4186,3104,2138656,22.15,68753.60,2069902.40,0.1146,0.3947,0.7415,30.1100,19.34,Excellent
NY-CMP-42500,Nykaa,"Paid Ads",Youth,Email,30,English,"Tier 2 City Customers",2024-11-14,71925,9626,4543,2697,1952628,23.30,62840.10,1889787.90,0.1338,0.4720,0.5937,30.0700,23.45,Excellent
NY-CMP-46626,Nykaa,SEO,"Tier 2 City Customers","Facebook, Instagram",28,Tamil,"Working Women",2024-07-22,91508,11497,4796,2487,1919964,24.89,61901.43,1858062.57,0.1256,0.4172,0.5186,30.0200,20.52,Excellent
NY-CMP-24046,Nykaa,"Social Media","Premium Shoppers",YouTube,11,English,"Tier 2 City Customers",2024-07-22,91623,11951,5677,3768,2543400,21.84,82293.12,2461106.88,0.1304,0.4750,0.6637,29.9100,23.35,Excellent
NY-CMP-19088,Nykaa,"Paid Ads","Premium Shoppers","WhatsApp, Google",6,Tamil,"Working Women",2024-08-25,91597,13729,7995,4400,3022800,22.25,97900.00,2924900.00,0.1499,0.5823,0.5503,29.8700,28.52,Excellent
NY-CMP-28727,Nykaa,Email,"Tier 2 City Customers",WhatsApp,20,Hindi,"College Students",2025-03-24,84333,11099,5749,3260,2347200,23.35,76121.00,2271079.00,0.1316,0.5180,0.5671,29.8300,23.84,Excellent
NY-CMP-20350,Nykaa,"Social Media","College Students","Google, YouTube",5,Bengali,"Working Women",2025-04-21,96326,13297,6627,4063,2937549,23.47,95358.61,2842190.39,0.1380,0.4984,0.6131,29.8000,24.90,Excellent
NY-CMP-25112,Nykaa,SEO,"Premium Shoppers","Instagram, Facebook",11,Tamil,Youth,2024-11-01,59885,7971,4166,2451,1718151,22.77,55809.27,1662341.73,0.1331,0.5226,0.5883,29.7900,24.36,Excellent
NY-CMP-35054,Nykaa,"Paid Ads","Premium Shoppers","Email, Instagram, WhatsApp",26,Bengali,"Working Women",2024-11-03,78981,10246,5935,4671,1863729,12.97,60582.87,1803146.13,0.1297,0.5793,0.7870,29.7600,26.40,Excellent
NY-CMP-19443,Nykaa,"Social Media","Working Women",Facebook,16,English,"Working Women",2025-05-28,98794,12337,6952,3861,1911195,16.14,62316.54,1848878.46,0.1249,0.5635,0.5554,29.6600,23.43,Excellent
NY-CMP-27015,Nykaa,"Social Media",Youth,Email,16,Bengali,"College Students",2025-01-15,69389,10059,4257,2958,2215542,24.44,72293.52,2143248.48,0.1450,0.4232,0.6949,29.6500,24.89,Excellent
NY-CMP-14420,Nykaa,SEO,Youth,"Instagram, WhatsApp, Facebook",20,Hindi,"College Students",2024-09-09,47925,5994,3533,2120,1666320,25.66,54399.20,1611920.80,0.1251,0.5894,0.6001,29.6300,24.30,Excellent
NY-CMP-9026,Nykaa,SEO,"College Students","Google, YouTube",25,English,"College Students",2024-09-22,77409,11452,6723,3838,3001316,25.64,98406.32,2902909.68,0.1479,0.5871,0.5709,29.5000,28.44,Excellent
NY-CMP-54590,Nykaa,"Social Media","Premium Shoppers","Google, YouTube",23,English,"College Students",2024-10-27,83230,11356,4750,2380,1865920,25.73,61237.40,1804682.60,0.1364,0.4183,0.5011,29.4700,22.21,Excellent
NY-CMP-38696,Nykaa,"Paid Ads","Tier 2 City Customers","YouTube, Email, Instagram",26,Tamil,"Premium Shoppers",2024-08-28,62043,9293,4993,3333,2419758,23.88,79592.04,2340165.96,0.1498,0.5373,0.6675,29.4000,28.40,Excellent
NY-CMP-44312,Nykaa,Email,"Working Women","YouTube, Facebook",12,Tamil,"Premium Shoppers",2025-04-14,92432,11751,4723,3754,1648006,14.45,54245.30,1593760.70,0.1271,0.4019,0.7948,29.3700,21.88,Excellent
NY-CMP-29847,Nykaa,"Paid Ads",Youth,"Email, YouTube",21,Bengali,Youth,2025-01-11,97068,8910,4983,3845,1891740,16.20,62289.00,1829451.00,0.0918,0.5593,0.7716,29.3600,18.27,Excellent
NY-CMP-23779,Nykaa,"Social Media","Premium Shoppers","Instagram, YouTube",28,Hindi,"Tier 2 City Customers",2024-08-26,82422,8447,3747,2653,1570576,19.54,51839.62,1518736.38,0.1025,0.4436,0.7080,29.2900,18.01,Excellent
NY-CMP-42781,Nykaa,"Social Media","Premium Shoppers",Facebook,12,Hindi,"College Students",2024-09-25,99230,10262,5936,2940,1711080,19.23,56536.20,1654543.80,0.1034,0.5784,0.4953,29.2700,19.29,Excellent
NY-CMP-29088,Nykaa,"Social Media","Tier 2 City Customers","Instagram, WhatsApp",30,Hindi,"College Students",2024-09-05,81581,9712,5727,3121,2337629,24.79,77369.59,2260259.41,0.1190,0.5897,0.5450,29.2100,22.75,Excellent
NY-CMP-16400,Nykaa,"Social Media","Working Women","Facebook, Email",16,Hindi,Youth,2024-08-31,60262,8734,5174,4070,2665850,21.72,88400.40,2577449.60,0.1449,0.5924,0.7866,29.1600,29.83,Excellent
NY-CMP-38639,Nykaa,"Paid Ads","Working Women","Email, WhatsApp",27,Tamil,"Premium Shoppers",2025-03-03,89321,11488,6308,4751,2475271,17.28,82097.28,2393173.72,0.1286,0.5491,0.7532,29.1500,25.24,Excellent
NY-CMP-26652,Nykaa,"Social Media","Premium Shoppers","Instagram, WhatsApp",30,Tamil,"Working Women",2025-04-11,96241,12295,5970,4541,1607514,11.75,53356.75,1554157.25,0.1278,0.4856,0.7606,29.1400,23.70,Excellent
NY-CMP-44866,Nykaa,Email,"Tier 2 City Customers","WhatsApp, Google, Facebook",21,English,"Working Women",2025-04-25,86583,10573,5270,3122,1617196,17.19,53667.18,1563528.82,0.1221,0.4984,0.5924,29.1400,21.90,Excellent
NY-CMP-54386,Nykaa,Email,Youth,WhatsApp,24,Tamil,"College Students",2024-08-23,81571,9496,5693,3168,2376000,24.90,78883.20,2297116.80,0.1164,0.5995,0.5565,29.1200,22.50,Excellent
NY-CMP-56098,Nykaa,"Social Media","College Students",Instagram,17,Hindi,"Working Women",2025-04-29,74079,8529,4367,2949,2359200,26.59,78413.91,2280786.09,0.1151,0.5120,0.6753,29.0900,21.39,Excellent
NY-CMP-41441,Nykaa,"Social Media","Tier 2 City Customers",WhatsApp,20,Hindi,"College Students",2025-03-07,95726,12127,7164,5263,2094674,13.23,69629.49,2025044.51,0.1267,0.5907,0.7346,29.0800,25.65,Excellent
NY-CMP-21339,Nykaa,"Social Media","Working Women","WhatsApp, Google",16,Bengali,"Premium Shoppers",2025-03-22,98897,13196,6470,3761,2177619,19.30,72587.30,2105031.70,0.1334,0.4903,0.5813,29.0000,23.69,Excellent
NY-CMP-25100,Nykaa,SEO,"Working Women",Instagram,11,Tamil,Youth,2025-05-19,97060,9038,5295,3701,2294620,20.82,77054.82,2217565.18,0.0931,0.5859,0.6990,28.7800,18.58,Excellent
NY-CMP-6454,Nykaa,"Social Media",Youth,Google,26,English,"Working Women",2024-09-02,95639,11797,4814,3023,1538707,17.12,51753.76,1486953.24,0.1233,0.4081,0.6280,28.7400,20.53,Excellent
NY-CMP-39184,Nykaa,Email,"Working Women",YouTube,7,Hindi,"College Students",2025-03-02,60167,7841,3218,2282,1768550,26.17,59719.94,1708830.06,0.1303,0.4104,0.7091,28.6200,22.17,Excellent
NY-CMP-32849,Nykaa,"Social Media","College Students","WhatsApp, Facebook",21,Hindi,"Premium Shoppers",2025-03-06,71230,9034,3924,2794,1997710,24.15,67475.10,1930234.90,0.1268,0.4344,0.7120,28.6100,22.11,Excellent
NY-CMP-56151,Nykaa,SEO,"College Students","YouTube, Google, Email",18,English,"Premium Shoppers",2024-10-03,86078,11587,4738,3140,2084960,22.44,70461.60,2014498.40,0.1346,0.4089,0.6627,28.5800,22.61,Excellent
NY-CMP-56308,Nykaa,SEO,"Working Women","Facebook, YouTube",5,Bengali,"Tier 2 City Customers",2024-09-29,96663,9794,5732,3348,2136024,21.58,72249.84,2063774.16,0.1013,0.5853,0.5841,28.5700,19.53,Excellent
NY-CMP-3105,Nykaa,Influencer,"Tier 2 City Customers","Facebook, WhatsApp",5,Tamil,"College Students",2025-01-02,54311,8105,4165,2590,1859620,24.29,62911.10,1796708.90,0.1492,0.5139,0.6218,28.5600,27.36,Excellent
NY-CMP-23558,Nykaa,SEO,Youth,YouTube,29,Tamil,"College Students",2024-08-07,74784,7917,4369,3032,1552384,17.36,52635.52,1499748.48,0.1059,0.5519,0.6940,28.4900,20.48,Excellent
NY-CMP-28890,Nykaa,"Social Media","Premium Shoppers","Email, WhatsApp, Google",22,Tamil,"College Students",2025-03-25,81335,12128,4107,3193,1989239,21.16,67563.88,1921675.12,0.1491,0.3386,0.7775,28.4400,23.89,Excellent
NY-CMP-4719,Nykaa,Influencer,"Premium Shoppers","YouTube, Email",21,Tamil,Youth,2025-05-21,61585,8739,3712,1863,1490400,27.24,50748.12,1439651.88,0.1419,0.4248,0.5019,28.3600,23.24,Excellent
NY-CMP-48082,Nykaa,"Paid Ads","College Students",YouTube,27,Tamil,"Working Women",2025-04-17,65924,9447,4905,3182,2179670,23.37,74363.34,2105306.66,0.1433,0.5192,0.6487,28.3100,26.60,Excellent
NY-CMP-50571,Nykaa,Email,"Working Women","Google, Facebook, Email",16,Bengali,"Premium Shoppers",2024-09-17,91928,13688,8200,3506,2198262,21.39,74993.34,2123268.66,0.1489,0.5991,0.4276,28.3100,27.62,Excellent
NY-CMP-3887,Nykaa,"Social Media","Premium Shoppers","Google, Email",18,English,"College Students",2024-11-20,61738,7424,4434,3329,2300339,23.61,78597.69,2221741.31,0.1203,0.5973,0.7508,28.2700,24.60,Excellent
NY-CMP-30667,Nykaa,"Social Media","Tier 2 City Customers","Instagram, Facebook",25,Bengali,"Premium Shoppers",2024-07-30,89834,7350,4195,2220,1724940,26.55,58941.00,1665999.00,0.0818,0.5707,0.5292,28.2600,15.32,Excellent
NY-CMP-7492,Nykaa,Email,Youth,"YouTube, Google",11,Tamil,"Premium Shoppers",2024-12-17,89883,11746,4957,3323,2289547,23.58,78356.34,2211190.66,0.1307,0.4220,0.6704,28.2200,22.28,Excellent
NY-CMP-48855,Nykaa,"Paid Ads","Working Women","Email, Google",17,English,"College Students",2025-03-02,76620,8944,5002,3750,2182500,19.96,74850.00,2107650.00,0.1167,0.5593,0.7497,28.1600,23.10,Excellent
NY-CMP-40146,Nykaa,"Paid Ads","Tier 2 City Customers","Instagram, Google",15,Bengali,"Tier 2 City Customers",2024-12-04,89734,13419,4267,3101,2387770,26.41,81897.41,2305872.59,0.1495,0.3180,0.7267,28.1600,23.17,Excellent
NY-CMP-30628,Nykaa,"Paid Ads",Youth,"Instagram, WhatsApp, Google",9,Hindi,"College Students",2025-01-12,62639,7400,3470,2183,1728936,27.18,59333.94,1669602.06,0.1181,0.4689,0.6291,28.1400,20.84,Excellent
NY-CMP-46066,Nykaa,"Paid Ads","College Students","Email, Facebook",8,Bengali,"College Students",2025-03-06,86574,12740,5953,3479,2250913,22.22,77303.38,2173609.62,0.1472,0.4673,0.5844,28.1200,25.61,Excellent
NY-CMP-34561,Nykaa,Influencer,"Premium Shoppers",YouTube,25,English,"Tier 2 City Customers",2024-07-28,98550,14250,8100,3008,2153728,24.60,73996.80,2079731.20,0.1446,0.5684,0.3714,28.1100,25.73,Excellent
NY-CMP-11583,Nykaa,SEO,"Tier 2 City Customers","Email, Instagram",20,English,"Premium Shoppers",2024-10-02,67396,9531,3939,2682,2014182,25.80,69195.60,1944986.40,0.1414,0.4133,0.6809,28.1100,23.97,Excellent
NY-CMP-27628,Nykaa,Influencer,"Premium Shoppers","Facebook, YouTube, WhatsApp",22,Tamil,"College Students",2024-10-17,81962,9711,4193,2941,1585199,18.52,54467.32,1530731.68,0.1185,0.4318,0.7014,28.1100,20.55,Excellent
